accuracy,std,max_accuracy,min_accuracy,params
0.5714975292405801,0.01594376517124683,0.5940366972477065,0.5510907003444316,"{'eta': 0.027982465031765866, 'gamma': 0.9283559531347806, 'max_depth': 14, 'min_child_weight': 2.0454990992832487, 'n_estimators': 1511.3457833133546, 'reg_lambda': 0.7918330830279864, 'subsample': 0.7975848160274475}"
0.5714837677726902,0.021272150252558502,0.5931428571428572,0.5361653272101033,"{'eta': 0.03909999148232135, 'gamma': 0.2764604958868436, 'max_depth': 10, 'min_child_weight': 1.7813862518330623, 'n_estimators': 644.0221991444805, 'reg_lambda': 0.8502860173496738, 'subsample': 0.6436724808661707}"
0.5712557958267941,0.017631148421615044,0.5912743972445464,0.544,"{'eta': 0.10849971747796006, 'gamma': 0.4247424705368443, 'max_depth': 14, 'min_child_weight': 2.7559767829396264, 'n_estimators': 873.6963710171229, 'reg_lambda': 0.6662466051930647, 'subsample': 0.6940155111523952}"
0.5712390583878671,0.008489117620796897,0.5768348623853211,0.5565714285714286,"{'eta': 0.026009304989539083, 'gamma': 0.9226475022698445, 'max_depth': 5, 'min_child_weight': 2.5750191162361777, 'n_estimators': 1347.8081120239724, 'reg_lambda': 0.9533113875355146, 'subsample': 0.846956672992638}"
0.5712207067545627,0.00866299959885704,0.5809414466130884,0.5584862385321101,"{'eta': 0.047953642599758456, 'gamma': 0.6443515934791706, 'max_depth': 9, 'min_child_weight': 2.6288909883767273, 'n_estimators': 838.0941546121314, 'reg_lambda': 0.7822509861623661, 'subsample': 0.7973181109495132}"
0.5712187318022249,0.005040723078151345,0.5771428571428572,0.5653669724770642,"{'eta': 0.016749787058874865, 'gamma': 0.5453027293145604, 'max_depth': 9, 'min_child_weight': 1.8133309846702252, 'n_estimators': 1117.330981631056, 'reg_lambda': 0.8117645682297702, 'subsample': 0.7364951581847425}"
0.5709608696110133,0.02131487237135137,0.5963302752293578,0.544,"{'eta': 0.11462032534952234, 'gamma': 0.625783808719161, 'max_depth': 7, 'min_child_weight': 1.7257777288396503, 'n_estimators': 265.6064351051553, 'reg_lambda': 0.8611693132715982, 'subsample': 0.6941559429406785}"
0.5709579387817441,0.011337542763028213,0.582089552238806,0.552,"{'eta': 0.08024259227960219, 'gamma': 0.5659252888569665, 'max_depth': 12, 'min_child_weight': 2.382795606810096, 'n_estimators': 100.71281704881835, 'reg_lambda': 0.6141982956194416, 'subsample': 0.775209185780129}"
0.5709438346126009,0.004026428696786623,0.5752009184845006,0.5645714285714286,"{'eta': 0.025374509022426422, 'gamma': 0.5425139281649721, 'max_depth': 5, 'min_child_weight': 2.5549407884706286, 'n_estimators': 1571.209569296339, 'reg_lambda': 0.8406259413201084, 'subsample': 0.8918391541929702}"
0.5709343296372257,0.004741225595312717,0.5763490241102182,0.5653669724770642,"{'eta': 0.07927906998211853, 'gamma': 0.4898802803718472, 'max_depth': 11, 'min_child_weight': 1.406645871215151, 'n_estimators': 1468.7476664566875, 'reg_lambda': 0.9298276273224855, 'subsample': 0.7664159537659909}"
0.5706787941279589,0.015631239288838115,0.5855338691159586,0.5474285714285714,"{'eta': 0.024325058691215883, 'gamma': 0.9691865631846409, 'max_depth': 14, 'min_child_weight': 1.253258917294403, 'n_estimators': 1457.5329834003428, 'reg_lambda': 0.7837833893870892, 'subsample': 0.8622624049670242}"
0.5706738748038214,0.016474884077072087,0.5970149253731343,0.552,"{'eta': 0.015902304255211053, 'gamma': 0.5407061190095155, 'max_depth': 9, 'min_child_weight': 1.9261409733240669, 'n_estimators': 927.9448481513107, 'reg_lambda': 0.8394711567413713, 'subsample': 0.7483407973112278}"
0.5706662815823091,0.02571441446663318,0.6135321100917431,0.5462857142857143,"{'eta': 0.020641624874230165, 'gamma': 0.7119415414221656, 'max_depth': 15, 'min_child_weight': 2.075496070321468, 'n_estimators': 1269.9248995243167, 'reg_lambda': 0.6383276455300126, 'subsample': 0.7989606607429723}"
0.5706656819491613,0.012920920276611481,0.5889781859931114,0.5561926605504587,"{'eta': 0.10779539221269151, 'gamma': 0.8890920103666307, 'max_depth': 9, 'min_child_weight': 2.624453607005957, 'n_estimators': 1410.1879196611224, 'reg_lambda': 0.868788667604506, 'subsample': 0.8834799368189284}"
0.5706535482181792,0.010628585389656898,0.5786452353616532,0.5527522935779816,"{'eta': 0.0955148977646231, 'gamma': 0.22895511125935897, 'max_depth': 4, 'min_child_weight': 2.323357990273485, 'n_estimators': 608.5833310843273, 'reg_lambda': 0.8737276250362089, 'subsample': 0.9098529477908307}"
0.5706476278753425,0.016743992948066236,0.5935706084959816,0.5464982778415615,"{'eta': 0.005294173969516717, 'gamma': 0.9353658423791495, 'max_depth': 5, 'min_child_weight': 2.3385149326507095, 'n_estimators': 1416.6229310338522, 'reg_lambda': 0.818866135890992, 'subsample': 0.8577029475683213}"
0.5706358052463762,0.011831941974818835,0.5825688073394495,0.5533869115958668,"{'eta': 0.055367451945420816, 'gamma': 0.5525939052196615, 'max_depth': 10, 'min_child_weight': 2.040451849403082, 'n_estimators': 1205.7857855446996, 'reg_lambda': 0.8373745650273476, 'subsample': 0.6448866011143499}"
0.5703855272483233,0.01673337368921434,0.5958668197474167,0.5508571428571428,"{'eta': 0.014456366582224834, 'gamma': 0.4468071381975408, 'max_depth': 5, 'min_child_weight': 2.037967833836282, 'n_estimators': 1073.3881527273877, 'reg_lambda': 0.876281120818714, 'subsample': 0.72524399805897}"
0.5703815999145316,0.010353442872396281,0.5809414466130884,0.5565714285714286,"{'eta': 0.07318955393472604, 'gamma': 0.3043096279517355, 'max_depth': 10, 'min_child_weight': 2.5962920372896785, 'n_estimators': 966.8958513683376, 'reg_lambda': 0.8192950104967517, 'subsample': 0.6242408273357832}"
0.570375697628402,0.012171657206124932,0.5912743972445464,0.5619266055045872,"{'eta': 0.040829276363240415, 'gamma': 0.5761556597027975, 'max_depth': 9, 'min_child_weight': 1.9845833112082338, 'n_estimators': 1080.912695454144, 'reg_lambda': 0.8105129417241024, 'subsample': 0.7547163364226575}"
0.5703720813966261,0.0044192441830802134,0.5752009184845006,0.5634285714285714,"{'eta': 0.015428002289083174, 'gamma': 0.6350414386799149, 'max_depth': 10, 'min_child_weight': 1.788528300883593, 'n_estimators': 1156.1143128129327, 'reg_lambda': 0.9141128008587507, 'subsample': 0.6732980514407962}"
0.5703655253072274,0.0071869594659189065,0.582089552238806,0.563719862227325,"{'eta': 0.046078095882867445, 'gamma': 0.19206557185207396, 'max_depth': 10, 'min_child_weight': 1.7641758453967111, 'n_estimators': 971.5681954790956, 'reg_lambda': 0.770577084162012, 'subsample': 0.6197384066296542}"
0.5703638840277893,0.009993279335484625,0.5855338691159586,0.5579793340987371,"{'eta': 0.0065224515474803, 'gamma': 0.5550471774065027, 'max_depth': 10, 'min_child_weight': 2.094783072300494, 'n_estimators': 1592.680298872156, 'reg_lambda': 0.8143775409523765, 'subsample': 0.654206509301718}"
0.5703605969547363,0.00518637103383453,0.574052812858783,0.5614236509758898,"{'eta': 0.033852626413686665, 'gamma': 0.6221125242142544, 'max_depth': 5, 'min_child_weight': 1.858481078439454, 'n_estimators': 1310.1092724350322, 'reg_lambda': 0.8877656938744343, 'subsample': 0.7658651750148977}"
0.570089956257627,0.012971782045312656,0.5894495412844036,0.5542857142857143,"{'eta': 0.024809636787543828, 'gamma': 0.46043607704281037, 'max_depth': 9, 'min_child_weight': 2.0526485022316234, 'n_estimators': 819.5671406044223, 'reg_lambda': 0.8874818207880043, 'subsample': 0.7328572334986279}"
0.5700739087353834,0.0043302357647362726,0.5748571428571428,0.5630733944954128,"{'eta': 0.10657007888240931, 'gamma': 0.6599215711942665, 'max_depth': 15, 'min_child_weight': 1.8509536868983985, 'n_estimators': 1366.586456412873, 'reg_lambda': 0.7409804212151015, 'subsample': 0.7798945422824842}"
0.5700699498023543,0.01451091686147943,0.5860091743119266,0.5464982778415615,"{'eta': 0.005682500850235945, 'gamma': 0.9634407496189489, 'max_depth': 4, 'min_child_weight': 1.8011108907902598, 'n_estimators': 1333.6407898878012, 'reg_lambda': 0.9633825908722986, 'subsample': 0.7930207434367219}"
0.570064390217478,0.014004211777273186,0.582089552238806,0.547646383467279,"{'eta': 0.03467066732113747, 'gamma': 0.43524944281944034, 'max_depth': 10, 'min_child_weight': 2.105298705937991, 'n_estimators': 1194.5182301838965, 'reg_lambda': 0.9334070424433989, 'subsample': 0.637469547208378}"
0.5698071908578892,0.017353929481918873,0.5928899082568807,0.5497142857142857,"{'eta': 0.04219654920668315, 'gamma': 0.4654602790160199, 'max_depth': 10, 'min_child_weight': 1.8804622559527409, 'n_estimators': 721.8051190784727, 'reg_lambda': 0.7678960412022916, 'subsample': 0.7934693142798597}"
0.5698032725524509,0.011025675547169782,0.5855338691159586,0.5577142857142857,"{'eta': 0.005004120722591659, 'gamma': 0.6320731279603305, 'max_depth': 9, 'min_child_weight': 1.9979925263787082, 'n_estimators': 913.0043567039081, 'reg_lambda': 0.8652132792185326, 'subsample': 0.7924615041455058}"
0.5697986823870365,0.004356697328046149,0.5729047072330654,0.5622857142857143,"{'eta': 0.005055733811400525, 'gamma': 0.631794822872513, 'max_depth': 9, 'min_child_weight': 1.9699525218266036, 'n_estimators': 826.727412966663, 'reg_lambda': 0.7158142093863737, 'subsample': 0.8319994004465375}"
0.5697953998281603,0.004074445088909408,0.5745412844036697,0.5645714285714286,"{'eta': 0.02660823939035189, 'gamma': 0.4190787439742334, 'max_depth': 10, 'min_child_weight': 2.4089069537086374, 'n_estimators': 1408.7122424323318, 'reg_lambda': 0.8539826361023775, 'subsample': 0.7272319958602649}"
0.5697950616410838,0.008831421794421973,0.5848623853211009,0.5622857142857143,"{'eta': 0.01282755330310441, 'gamma': 0.9993694532258942, 'max_depth': 14, 'min_child_weight': 1.720815076772844, 'n_estimators': 1370.8901542934714, 'reg_lambda': 0.8369184379288677, 'subsample': 0.8690485121261282}"
0.5697914815227221,0.010778680246445902,0.5855338691159586,0.5561926605504587,"{'eta': 0.04329392482888653, 'gamma': 0.5412940476260224, 'max_depth': 14, 'min_child_weight': 2.1252797936281205, 'n_estimators': 949.9767532528637, 'reg_lambda': 0.761085574659849, 'subsample': 0.8202310027524871}"
0.5697911297931153,0.006062728828171105,0.5802752293577982,0.56601607347876,"{'eta': 0.05008772030116238, 'gamma': 0.4050494103646703, 'max_depth': 10, 'min_child_weight': 2.2309530750651336, 'n_estimators': 1599.770127535158, 'reg_lambda': 0.8832650947190677, 'subsample': 0.6732898940023273}"
0.5697872205160306,0.01205830242719477,0.5843857634902411,0.5527522935779816,"{'eta': 0.024460284298142208, 'gamma': 0.7659411407189546, 'max_depth': 14, 'min_child_weight': 1.6683423044453056, 'n_estimators': 935.7897637224128, 'reg_lambda': 0.836221523493985, 'subsample': 0.8936954938147534}"
0.5697849073766162,0.013363978301079694,0.5855338691159586,0.5487944890929966,"{'eta': 0.0724621058147475, 'gamma': 0.7372569975478364, 'max_depth': 8, 'min_child_weight': 2.592003478934271, 'n_estimators': 785.0835366366679, 'reg_lambda': 0.8301915344432346, 'subsample': 0.93089920240761}"
0.5697835907417244,0.008806858326335073,0.5752009184845006,0.5545350172215844,"{'eta': 0.032387864598947824, 'gamma': 0.6333764407945852, 'max_depth': 9, 'min_child_weight': 2.2785760393617474, 'n_estimators': 649.8510797412056, 'reg_lambda': 0.9884790487367929, 'subsample': 0.7670700545092191}"
0.5697776929697717,0.00807902634285849,0.5817142857142857,0.5591274397244547,"{'eta': 0.05626469281830777, 'gamma': 0.7508625663581119, 'max_depth': 5, 'min_child_weight': 1.4542472001116415, 'n_estimators': 460.200738381448, 'reg_lambda': 0.9152127419789678, 'subsample': 0.7169221747394492}"
0.5697740812521724,0.010445869195195133,0.584,0.5545350172215844,"{'eta': 0.03585082822228498, 'gamma': 0.698221417408132, 'max_depth': 10, 'min_child_weight': 2.063202458333979, 'n_estimators': 736.5195766839186, 'reg_lambda': 0.7916723244399511, 'subsample': 0.6725421957196783}"
0.5695152722123831,0.013306474623428564,0.5924225028702641,0.5602755453501722,"{'eta': 0.013298298507704042, 'gamma': 0.7355999906735872, 'max_depth': 5, 'min_child_weight': 1.8405007667226179, 'n_estimators': 1590.757515422721, 'reg_lambda': 0.9060362877291714, 'subsample': 0.8087817393219303}"
0.5695100282436993,0.014286894113604193,0.5935706084959816,0.5579793340987371,"{'eta': 0.05310977420779131, 'gamma': 0.9989326939375551, 'max_depth': 14, 'min_child_weight': 2.1244967563839667, 'n_estimators': 1569.2146870790407, 'reg_lambda': 0.8537296718901823, 'subsample': 0.8861498395830756}"
0.5695070929002533,0.01641798603068791,0.5866819747416763,0.5424311926605505,"{'eta': 0.07132852723957789, 'gamma': 0.6684540396493273, 'max_depth': 12, 'min_child_weight': 2.784432311741441, 'n_estimators': 779.8007618450305, 'reg_lambda': 0.8259022793628732, 'subsample': 0.7502065654305533}"
0.569507056786839,0.005712834073414026,0.5791284403669725,0.5645714285714286,"{'eta': 0.041879793593078224, 'gamma': 0.3618819702583983, 'max_depth': 15, 'min_child_weight': 1.8839059587355473, 'n_estimators': 1143.6566776253178, 'reg_lambda': 0.849920717141029, 'subsample': 0.808287644280676}"
0.5695021464910551,0.0011844180479881907,0.5714285714285714,0.5683122847301951,"{'eta': 0.023866553918866835, 'gamma': 0.4851787258882076, 'max_depth': 6, 'min_child_weight': 2.212780668846331, 'n_estimators': 840.8028333225071, 'reg_lambda': 0.8263385745310708, 'subsample': 0.7231553050175159}"
0.5694893634709806,0.016215768633248213,0.5855338691159586,0.5487944890929966,"{'eta': 0.04831572827719557, 'gamma': 0.6921997213643907, 'max_depth': 10, 'min_child_weight': 1.6049775218197975, 'n_estimators': 1240.8136065675835, 'reg_lambda': 0.7507035839234519, 'subsample': 0.7056448829448612}"
0.5694739200960617,0.019470300706239556,0.592,0.5453501722158438,"{'eta': 0.08042099697126638, 'gamma': 0.5214977313289811, 'max_depth': 14, 'min_child_weight': 2.162764288420541, 'n_estimators': 675.7460469359022, 'reg_lambda': 0.9064377369970321, 'subsample': 0.7333160009037992}"
0.5692279482464679,0.022227476327135728,0.5912743972445464,0.533256880733945,"{'eta': 0.017868133993543662, 'gamma': 0.9462953891088217, 'max_depth': 5, 'min_child_weight': 2.6296489645958987, 'n_estimators': 1297.8677265285467, 'reg_lambda': 0.8569660088966732, 'subsample': 0.8353555886707287}"
0.5692180779989557,0.010385222516006664,0.5855338691159586,0.5579793340987371,"{'eta': 0.08041630365218891, 'gamma': 0.6127271436000739, 'max_depth': 10, 'min_child_weight': 1.9146053732158377, 'n_estimators': 744.1827361260414, 'reg_lambda': 0.8840497827565759, 'subsample': 0.6647228987773547}"
0.5692131631889951,0.007254818396854959,0.576,0.5573394495412844,"{'eta': 0.04413380132888657, 'gamma': 0.6016535142929097, 'max_depth': 5, 'min_child_weight': 2.5093253697609006, 'n_estimators': 995.3901910882935, 'reg_lambda': 0.8459437046054374, 'subsample': 0.8253930352513061}"
0.5692003530838599,0.013639464012968826,0.5828571428571429,0.5464982778415615,"{'eta': 0.04967865761398832, 'gamma': 0.5903384260057549, 'max_depth': 13, 'min_child_weight': 1.6512140780499691, 'n_estimators': 1009.5101432778305, 'reg_lambda': 0.7146931960125651, 'subsample': 0.6280644364264755}"
0.5689438481551312,0.01305708642403329,0.5912743972445464,0.5596330275229358,"{'eta': 0.07626732220886179, 'gamma': 0.5131200330798725, 'max_depth': 9, 'min_child_weight': 2.1575608720239563, 'n_estimators': 1537.2106719062808, 'reg_lambda': 0.8497624904763941, 'subsample': 0.7315111754897234}"
0.5689379232981178,0.00780375054578485,0.5802752293577982,0.56,"{'eta': 0.03302071736845813, 'gamma': 0.3817310643934666, 'max_depth': 8, 'min_child_weight': 1.5581144691529143, 'n_estimators': 1197.1766069258274, 'reg_lambda': 0.7189682323191667, 'subsample': 0.8736691413293478}"
0.5689297169009273,0.010050922023875718,0.5860091743119266,0.5602755453501722,"{'eta': 0.04242904597191517, 'gamma': 0.2903204883358437, 'max_depth': 8, 'min_child_weight': 1.4900893145215743, 'n_estimators': 810.1523043664433, 'reg_lambda': 0.6227019933126382, 'subsample': 0.6792181654012917}"
0.5689238597565655,0.018366235219332634,0.5828571428571429,0.5378440366972477,"{'eta': 0.019149032176455746, 'gamma': 0.44670959880777367, 'max_depth': 14, 'min_child_weight': 1.6154500180512512, 'n_estimators': 796.6262974769163, 'reg_lambda': 0.7534426476016097, 'subsample': 0.8906960978395553}"
0.5689234719135445,0.02047343954030879,0.5986238532110092,0.5407577497129736,"{'eta': 0.01630519285682466, 'gamma': 0.7405498823013941, 'max_depth': 4, 'min_child_weight': 2.3205462731327287, 'n_estimators': 1392.4536994707232, 'reg_lambda': 0.862685937209942, 'subsample': 0.8289947489383698}"
0.5686584269147257,0.018776220848981402,0.5951834862385321,0.5497142857142857,"{'eta': 0.01316850568685401, 'gamma': 0.37555539377829644, 'max_depth': 5, 'min_child_weight': 2.436058532853214, 'n_estimators': 1223.7884502511934, 'reg_lambda': 0.9069462220712319, 'subsample': 0.6430211358602621}"
0.5686512350787649,0.005206184272319047,0.5763490241102182,0.5622857142857143,"{'eta': 0.01491449902641814, 'gamma': 0.7594903679600604, 'max_depth': 10, 'min_child_weight': 1.7557786843485377, 'n_estimators': 917.6390368425631, 'reg_lambda': 0.7905674101190067, 'subsample': 0.8480904779575352}"
0.5686509059200419,0.011177164947369315,0.5855338691159586,0.5556831228473019,"{'eta': 0.022601651272523948, 'gamma': 0.04556254924881026, 'max_depth': 8, 'min_child_weight': 1.9791844316942147, 'n_estimators': 1195.4648867255446, 'reg_lambda': 0.9043656095454579, 'subsample': 0.6767343497594281}"
0.5686486379223953,0.01619790734892399,0.5866819747416763,0.5424311926605505,"{'eta': 0.05567071382923201, 'gamma': 0.5793050475303375, 'max_depth': 9, 'min_child_weight': 2.413197025147744, 'n_estimators': 650.3941018953435, 'reg_lambda': 0.9122513765230212, 'subsample': 0.9653175672139986}"
0.5686456484088279,0.012509213479402793,0.5802752293577982,0.5499425947187141,"{'eta': 0.005714311065696663, 'gamma': 0.37829176414688026, 'max_depth': 4, 'min_child_weight': 2.151843823438908, 'n_estimators': 1025.942843169023, 'reg_lambda': 0.8609142137754374, 'subsample': 0.8161603534958627}"
0.5686439981010363,0.013370442144326021,0.5905963302752294,0.5545350172215844,"{'eta': 0.031556070593168326, 'gamma': 0.7359659389193004, 'max_depth': 4, 'min_child_weight': 2.8497469326683635, 'n_estimators': 823.2771635553083, 'reg_lambda': 0.888553730302388, 'subsample': 0.9532717226993379}"
0.568643714084081,0.014513484229140394,0.5855338691159586,0.5458715596330275,"{'eta': 0.025538529506620777, 'gamma': 0.6321417171951215, 'max_depth': 15, 'min_child_weight': 2.500415522944099, 'n_estimators': 659.4508780759513, 'reg_lambda': 0.6558514756657475, 'subsample': 0.8365857462123629}"
0.5686423793924821,0.011817818555544453,0.5843857634902411,0.5510907003444316,"{'eta': 0.05162063110951358, 'gamma': 0.6917882003472154, 'max_depth': 9, 'min_child_weight': 2.237970039564421, 'n_estimators': 883.7724862984983, 'reg_lambda': 0.7936853026905817, 'subsample': 0.9217923139393219}"
0.5686417255892129,0.0017686013961014844,0.5714285714285714,0.5665137614678899,"{'eta': 0.04245966073175085, 'gamma': 0.5275064791785425, 'max_depth': 14, 'min_child_weight': 1.9760229244949181, 'n_estimators': 747.4050787423212, 'reg_lambda': 0.7536881793373585, 'subsample': 0.7981571263687494}"
0.5686286179245922,0.012700041004665366,0.5862857142857143,0.5527522935779816,"{'eta': 0.03839343712526301, 'gamma': 0.4108130487368855, 'max_depth': 10, 'min_child_weight': 2.005314767202726, 'n_estimators': 1349.46159186644, 'reg_lambda': 0.7708736660132054, 'subsample': 0.6927119408994663}"
0.5683648669897814,0.012012215924909453,0.5878300803673938,0.5556831228473019,"{'eta': 0.03516513532926435, 'gamma': 0.6827428765771794, 'max_depth': 7, 'min_child_weight': 2.1075575257384305, 'n_estimators': 1128.6060930736312, 'reg_lambda': 0.7967707652952187, 'subsample': 0.7810501557614667}"
0.5683474531767014,0.018230039392051613,0.5963302752293578,0.5464982778415615,"{'eta': 0.12305883903230924, 'gamma': 0.42107090951566994, 'max_depth': 10, 'min_child_weight': 1.5239772151586137, 'n_estimators': 1124.1014117454813, 'reg_lambda': 0.7863111504009528, 'subsample': 0.7836655870478363}"
0.5683471465888623,0.008971920799523796,0.576,0.5533869115958668,"{'eta': 0.012824983986312745, 'gamma': 0.6255356368672859, 'max_depth': 15, 'min_child_weight': 2.2819706380149083, 'n_estimators': 903.4738195503712, 'reg_lambda': 0.8119337908755734, 'subsample': 0.7243801820432998}"
0.5683425428809175,0.014081813970160586,0.5860091743119266,0.5499425947187141,"{'eta': 0.06163183679568961, 'gamma': 0.7646661143649593, 'max_depth': 12, 'min_child_weight': 2.0852864765808166, 'n_estimators': 440.10139314454, 'reg_lambda': 0.8944207563535251, 'subsample': 0.7490558660166917}"
0.56833865166054,0.02052104857392624,0.592,0.5401376146788991,"{'eta': 0.061446029079199355, 'gamma': 0.4827933272305888, 'max_depth': 14, 'min_child_weight': 1.9803212463210755, 'n_estimators': 373.61711550228256, 'reg_lambda': 0.7465755177292847, 'subsample': 0.8960177931293489}"
0.568098171683171,0.014979024931303419,0.582089552238806,0.5428571428571428,"{'eta': 0.005355070974267494, 'gamma': 0.7223240050225536, 'max_depth': 6, 'min_child_weight': 2.280322955029696, 'n_estimators': 1036.0399456490031, 'reg_lambda': 0.8284770323075792, 'subsample': 0.6895927722469383}"
0.568090961790503,0.01101699680384432,0.5809414466130884,0.5508571428571428,"{'eta': 0.056356857916377734, 'gamma': 0.5746041913719004, 'max_depth': 8, 'min_child_weight': 1.7429568242677909, 'n_estimators': 1043.553353842067, 'reg_lambda': 0.8572618981505968, 'subsample': 0.7670408084345574}"
0.5680896586981415,0.01479626961610433,0.5924225028702641,0.5542857142857143,"{'eta': 0.015828031885343194, 'gamma': 0.5563530591306863, 'max_depth': 9, 'min_child_weight': 2.167326917232363, 'n_estimators': 1091.5015766041638, 'reg_lambda': 0.7821580443278167, 'subsample': 0.7476908706396476}"
0.5680817814596741,0.007573973867879479,0.5797933409873708,0.56,"{'eta': 0.05235069608036197, 'gamma': 0.6444579388930335, 'max_depth': 10, 'min_child_weight': 1.7161366844612256, 'n_estimators': 1534.5607379059993, 'reg_lambda': 0.8343684423451658, 'subsample': 0.7926322533007335}"
0.5680630645542326,0.015609291543669806,0.5825688073394495,0.5419058553386912,"{'eta': 0.038231530097661864, 'gamma': 0.170819962592406, 'max_depth': 9, 'min_child_weight': 2.38364396683148, 'n_estimators': 1236.9138435571963, 'reg_lambda': 0.9836925478841001, 'subsample': 0.6304446574265558}"
0.5680568692227942,0.015456443163980683,0.5862857142857143,0.5447247706422018,"{'eta': 0.07084482785671439, 'gamma': 0.8291933681583176, 'max_depth': 7, 'min_child_weight': 2.216114573673624, 'n_estimators': 1109.7909440022472, 'reg_lambda': 0.8435054601657723, 'subsample': 0.7899558250626377}"
0.5680538887375803,0.014208873856247141,0.5817142857142857,0.5442020665901263,"{'eta': 0.015272417745332334, 'gamma': 0.6825113320296976, 'max_depth': 11, 'min_child_weight': 2.1662073687576284, 'n_estimators': 1218.3223323394136, 'reg_lambda': 0.792181759164644, 'subsample': 0.6832232390353107}"
0.5678039534407807,0.0183788587846964,0.5970149253731343,0.5493119266055045,"{'eta': 0.09690751309369447, 'gamma': 0.6017629593184805, 'max_depth': 12, 'min_child_weight': 2.17557847501358, 'n_estimators': 778.8154205044904, 'reg_lambda': 0.8904762314506844, 'subsample': 0.6097846484291728}"
0.5677927846150836,0.00977166738627781,0.5843857634902411,0.5602755453501722,"{'eta': 0.047365168598295135, 'gamma': 0.9133605869985464, 'max_depth': 11, 'min_child_weight': 2.064138256685091, 'n_estimators': 1253.5379075733172, 'reg_lambda': 0.8289499130981919, 'subsample': 0.8058185665267257}"
0.5677862330398618,0.010027320749596535,0.5832376578645235,0.5561926605504587,"{'eta': 0.005197544929303183, 'gamma': 0.4308162672672463, 'max_depth': 9, 'min_child_weight': 2.148191916253108, 'n_estimators': 1141.052628104356, 'reg_lambda': 0.8454791391005401, 'subsample': 0.6983828722595052}"
0.5677839244146241,0.0025292722763506927,0.5706084959816303,0.563719862227325,"{'eta': 0.009140277441536252, 'gamma': 0.6363849911866386, 'max_depth': 6, 'min_child_weight': 2.6830772794290354, 'n_estimators': 1499.0607391793283, 'reg_lambda': 0.8167093396308129, 'subsample': 0.7460894720842329}"
0.567781953976463,0.005088369497443325,0.5717566016073479,0.5591274397244547,"{'eta': 0.04002008482956998, 'gamma': 0.34445893084865853, 'max_depth': 13, 'min_child_weight': 2.0011567919673214, 'n_estimators': 1556.4272842791029, 'reg_lambda': 0.8381096909928097, 'subsample': 0.8613370597476772}"
0.5677754114295946,0.010747965690206106,0.5794285714285714,0.5527522935779816,"{'eta': 0.01584915749031478, 'gamma': 0.7869537420589932, 'max_depth': 9, 'min_child_weight': 2.305870286277812, 'n_estimators': 922.9040855773027, 'reg_lambda': 0.8639511448289519, 'subsample': 0.7930671870636313}"
0.5677740857663491,0.011913954820390042,0.5786452353616532,0.5487944890929966,"{'eta': 0.05801371046081864, 'gamma': 0.5545939042908232, 'max_depth': 5, 'min_child_weight': 2.3154800799442476, 'n_estimators': 1094.1165662219069, 'reg_lambda': 0.953906717055254, 'subsample': 0.9018168986372613}"
0.5677675296769504,0.010963347611493094,0.584,0.5545350172215844,"{'eta': 0.0901485042290537, 'gamma': 0.8158285495713975, 'max_depth': 14, 'min_child_weight': 1.9625432225689552, 'n_estimators': 791.0949339978852, 'reg_lambda': 0.7763158568836326, 'subsample': 0.7514810009436137}"
0.5677629079122986,0.019336248372786413,0.591743119266055,0.5430539609644087,"{'eta': 0.1255798010389324, 'gamma': 0.686423613418122, 'max_depth': 8, 'min_child_weight': 2.817098868189393, 'n_estimators': 556.8592461141278, 'reg_lambda': 0.8797424172194186, 'subsample': 0.9774683113614722}"
0.5675198759203278,0.017380048980136707,0.5947187141216992,0.552,"{'eta': 0.12805936288079317, 'gamma': 0.3541909293037927, 'max_depth': 9, 'min_child_weight': 2.3997722411188067, 'n_estimators': 1180.3659567575285, 'reg_lambda': 0.9055284053849877, 'subsample': 0.7247575204704964}"
0.5675113223077074,0.008995531036409017,0.5779816513761468,0.5531428571428572,"{'eta': 0.050271708225391995, 'gamma': 0.4557134884067521, 'max_depth': 5, 'min_child_weight': 2.0363125337752073, 'n_estimators': 1288.307513408011, 'reg_lambda': 0.8699054225844913, 'subsample': 0.675151360793051}"
0.5675001850812477,0.004316483621152203,0.574052812858783,0.5619266055045872,"{'eta': 0.022436911757274053, 'gamma': 0.5472339421350465, 'max_depth': 14, 'min_child_weight': 2.3227754005123376, 'n_estimators': 977.6390185890126, 'reg_lambda': 0.6010096859232867, 'subsample': 0.7571834003068764}"
0.5674991976050787,0.0039430910174319276,0.574052812858783,0.563719862227325,"{'eta': 0.005720426366020732, 'gamma': 0.7554435287319993, 'max_depth': 11, 'min_child_weight': 2.02445175745635, 'n_estimators': 920.5025173435181, 'reg_lambda': 0.847474405159733, 'subsample': 0.7180399750982053}"
0.5674965869061788,0.010033486090682794,0.5786452353616532,0.551605504587156,"{'eta': 0.019712848646260845, 'gamma': 0.33736071879001206, 'max_depth': 10, 'min_child_weight': 2.0853978180733677, 'n_estimators': 869.6356532750033, 'reg_lambda': 0.8056501953908387, 'subsample': 0.7481304633275893}"
0.5674926370015032,0.0038209845149867337,0.5725714285714286,0.5625717566016073,"{'eta': 0.005193888755051522, 'gamma': 0.9027561998053676, 'max_depth': 5, 'min_child_weight': 2.3102025624741693, 'n_estimators': 1007.9879141716829, 'reg_lambda': 0.8511120433895285, 'subsample': 0.9375457838679486}"
