log_loss,accuracy,std,max_accuracy,min_accuracy,params
1.0856815543797809,0.555187145237239,0.021640237938754362,1.1114036648265664,1.04735264292519,"{'colsample_bytree': 0.5874612467072046, 'n_estimators': 1037.4745717892715, 'subsample': 0.5115558806813617, 'gamma': 0.8398529826767173, 'reg_lambda': 0.6212082426170145, 'eta': 0.11908773510323438, 'max_depth': 11, 'min_child_weight': 1.314005701320225}"
1.0854585686892215,0.5677971098725034,0.026029367877431986,1.1255150223110821,1.0538175313941665,"{'colsample_bytree': 0.5424918284143823, 'n_estimators': 1438.680623917906, 'subsample': 0.8010184874399896, 'gamma': 0.62335243302611, 'reg_lambda': 0.8120357654619902, 'eta': 0.07336385514433146, 'max_depth': 4, 'min_child_weight': 1.4953169773336028}"
1.0849388762917442,0.5609095964450157,0.03722506921029503,1.1291507917223498,1.016185450691858,"{'colsample_bytree': 0.5087135600243529, 'n_estimators': 974.2759720218924, 'subsample': 0.4085567369848173, 'gamma': 0.49117023044231883, 'reg_lambda': 0.7629934631643283, 'eta': 0.04726416673596097, 'max_depth': 4, 'min_child_weight': 1.700699651426948}"
1.0841483610251266,0.5669186334996066,0.03697538892967894,1.1248287997769202,1.0215397707778695,"{'colsample_bytree': 0.6118738973823848, 'n_estimators': 1311.9202329345064, 'subsample': 0.7639416983465556, 'gamma': 0.48991177599479596, 'reg_lambda': 0.8005556017311579, 'eta': 0.08877423752782201, 'max_depth': 7, 'min_child_weight': 1.7314734195347312}"
1.0840278901050695,0.5531744718380844,0.040916464274966174,1.1428504252878358,1.031788737766027,"{'colsample_bytree': 0.9023187245585355, 'n_estimators': 412.8809188041341, 'subsample': 0.45717801408326314, 'gamma': 0.7457290787472463, 'reg_lambda': 0.5812140831266582, 'eta': 0.10514045665898945, 'max_depth': 10, 'min_child_weight': 1.3258384951235183}"
1.0839343842817528,0.5660713569741362,0.020080301736067473,1.1176024776867413,1.058422994387106,"{'colsample_bytree': 0.553784640080426, 'n_estimators': 1386.679749745533, 'subsample': 0.7496900234559258, 'gamma': 0.5216019991366656, 'reg_lambda': 0.7265166867589048, 'eta': 0.059273804469546734, 'max_depth': 7, 'min_child_weight': 1.7774691417767734}"
1.083871434267713,0.5660536963019378,0.03136075024341175,1.1255123511282794,1.0326915149297564,"{'colsample_bytree': 0.6353911789009054, 'n_estimators': 452.0403258489007, 'subsample': 0.671559315309076, 'gamma': 0.3471572096848886, 'reg_lambda': 0.7810601729209345, 'eta': 0.07345016950484685, 'max_depth': 6, 'min_child_weight': 1.9182685788649436}"
1.083584339765675,0.5738196508251387,0.023847543061104304,1.1135877509238492,1.0439989258344131,"{'colsample_bytree': 0.8646965346921918, 'n_estimators': 478.3888227737871, 'subsample': 0.7051219275519538, 'gamma': 0.02474784776689748, 'reg_lambda': 0.8475425506269056, 'eta': 0.029233806703268753, 'max_depth': 14, 'min_child_weight': 1.661161515857556}"
1.0824712237813015,0.5643266841714671,0.03931808323421012,1.1438844338682983,1.0359126853144596,"{'colsample_bytree': 0.808328504166006, 'n_estimators': 1480.1659312253644, 'subsample': 0.9378979996618823, 'gamma': 0.5924523246054397, 'reg_lambda': 0.6793203240390465, 'eta': 0.056484924962912415, 'max_depth': 4, 'min_child_weight': 1.5273722373666767}"
1.082112016710178,0.5540508268682292,0.02204053340412964,1.1070863203012518,1.0501294962883017,"{'colsample_bytree': 0.5185404179167392, 'n_estimators': 919.4988330508316, 'subsample': 0.6470521096578274, 'gamma': 0.742459388924411, 'reg_lambda': 0.8932574137373509, 'eta': 0.14299771059847521, 'max_depth': 13, 'min_child_weight': 1.6692243927189923}"
1.0809822006195358,0.5591756145866281,0.04767009158402998,1.1489775789610326,1.0307637668310805,"{'colsample_bytree': 0.9967755930147602, 'n_estimators': 1449.0865756547225, 'subsample': 0.8596286360152559, 'gamma': 0.6885539186614119, 'reg_lambda': 0.5938109416971569, 'eta': 0.14159776251866438, 'max_depth': 9, 'min_child_weight': 1.6117580252582766}"
1.080493102165559,0.5600200592574335,0.03087947896063607,1.1166008695379306,1.0426515181994598,"{'colsample_bytree': 0.7007433825102132, 'n_estimators': 819.662346353397, 'subsample': 0.570940403478305, 'gamma': 0.48360801223686534, 'reg_lambda': 0.8408494559209791, 'eta': 0.04643633988253886, 'max_depth': 5, 'min_child_weight': 1.5384543164200881}"
1.0798273922722468,0.5640487278487923,0.02568093501853428,1.1246486706839582,1.0448997046713073,"{'colsample_bytree': 0.5867133181033415, 'n_estimators': 1381.6060886970552, 'subsample': 0.7571920715014896, 'gamma': 0.2671570505565512, 'reg_lambda': 0.6747174447719596, 'eta': 0.027187580291043737, 'max_depth': 13, 'min_child_weight': 1.9378798030902709}"
1.0798126975531537,0.5583439338705496,0.048687918488878455,1.1663110180811158,1.025385935132488,"{'colsample_bytree': 0.6384496592122082, 'n_estimators': 1219.4687906072481, 'subsample': 0.7608034565478691, 'gamma': 0.679169188551238, 'reg_lambda': 0.7370984530736271, 'eta': 0.13614223827453945, 'max_depth': 13, 'min_child_weight': 1.4383241488203833}"
1.0792147173297917,0.5591953154154535,0.030498589789393297,1.1231425417108196,1.0322747283950555,"{'colsample_bytree': 0.721222987299607, 'n_estimators': 1300.3683551686208, 'subsample': 0.7550595307260017, 'gamma': 0.5968373969150835, 'reg_lambda': 0.7154362029631164, 'eta': 0.11923372348668562, 'max_depth': 14, 'min_child_weight': 1.7166186874415954}"
1.078943078650567,0.5678004469010307,0.047218894377391595,1.145355504497827,1.0096401372889656,"{'colsample_bytree': 0.7069356132228132, 'n_estimators': 859.3306373219812, 'subsample': 0.524361943735152, 'gamma': 0.4148034580502902, 'reg_lambda': 0.5943651348076668, 'eta': 0.054831768062451804, 'max_depth': 9, 'min_child_weight': 1.2336611838589626}"
1.078841474685372,0.5769485236022687,0.03419170438391015,1.1429703587127107,1.0451925350459559,"{'colsample_bytree': 0.5637351228436405, 'n_estimators': 1505.685571937967, 'subsample': 0.785576961227478, 'gamma': 0.2921425611347704, 'reg_lambda': 0.732761929181141, 'eta': 0.04746577890081953, 'max_depth': 11, 'min_child_weight': 1.7446177359154371}"
1.0786992957296584,0.561194832564907,0.04720186833657829,1.1479063199806425,1.0300749346013935,"{'colsample_bytree': 0.5678345457246886, 'n_estimators': 997.5372218961497, 'subsample': 0.5386740610424384, 'gamma': 0.5498120619740523, 'reg_lambda': 0.6323891499549373, 'eta': 0.0961921239272467, 'max_depth': 14, 'min_child_weight': 1.2694140540026404}"
1.0785720674700574,0.5643685761242305,0.015403177658518001,1.1020600661284485,1.0590912517931388,"{'colsample_bytree': 0.6112908749853171, 'n_estimators': 1487.7495101635259, 'subsample': 0.8848889067012633, 'gamma': 0.6606222437546143, 'reg_lambda': 0.709413439166137, 'eta': 0.12821438383738498, 'max_depth': 7, 'min_child_weight': 1.7924910506216505}"
1.0784936607084883,0.5720827971501787,0.04016031889068926,1.11935067357346,1.02202267664949,"{'colsample_bytree': 0.6175066903734601, 'n_estimators': 749.6633005740075, 'subsample': 0.8527754318410381, 'gamma': 0.7957932515238861, 'reg_lambda': 0.586751048257788, 'eta': 0.1927227544444112, 'max_depth': 8, 'min_child_weight': 1.5187613477195814}"
1.078070462040496,0.5760979547961569,0.023349113753718547,1.1090470366139915,1.0460989915590782,"{'colsample_bytree': 0.6247106442272085, 'n_estimators': 802.9661699814337, 'subsample': 0.7414386695903704, 'gamma': 0.22749905731418532, 'reg_lambda': 0.7263313519154171, 'eta': 0.05014081121463168, 'max_depth': 11, 'min_child_weight': 1.9596728307856606}"
1.077732887510686,0.5669382873799412,0.015521767170283321,1.098341129792056,1.0620200001370472,"{'colsample_bytree': 0.7700190966632481, 'n_estimators': 1347.7764430854, 'subsample': 0.9780365539343445, 'gamma': 0.8019163814882505, 'reg_lambda': 0.6527603215329618, 'eta': 0.17122812839857518, 'max_depth': 10, 'min_child_weight': 1.8737959214238393}"
1.0776924794243272,0.5594650381136355,0.027269278019726853,1.120561531815614,1.0347168512340839,"{'colsample_bytree': 0.5676705318117574, 'n_estimators': 1301.6834685469269, 'subsample': 0.7531698738679453, 'gamma': 0.6187374430243181, 'reg_lambda': 0.6685478682305801, 'eta': 0.04975896050234222, 'max_depth': 4, 'min_child_weight': 1.5490756339129685}"
1.0776101358808927,0.5640528846431974,0.04197338976159408,1.1269426587728895,1.0217854394751147,"{'colsample_bytree': 0.8430962299357413, 'n_estimators': 1464.0629200117664, 'subsample': 0.7357344860087025, 'gamma': 0.3516807255232286, 'reg_lambda': 0.6317005652094971, 'eta': 0.030689668893693747, 'max_depth': 4, 'min_child_weight': 1.8795520278693947}"
1.0775420020196846,0.5583365870021317,0.0095341767381393,1.088344431446333,1.0617870579891164,"{'colsample_bytree': 0.6039690789951698, 'n_estimators': 1156.3518030745943, 'subsample': 0.6765429368267781, 'gamma': 0.7074419038584878, 'reg_lambda': 0.7659754959102808, 'eta': 0.06912052825185817, 'max_depth': 5, 'min_child_weight': 1.652059685427453}"
1.0754263079082294,0.5563329436102318,0.012479108693895449,1.089321711698772,1.0545722938662494,"{'colsample_bytree': 0.7475727629206247, 'n_estimators': 1429.9879334106604, 'subsample': 0.9874687497842242, 'gamma': 0.49281292368546625, 'reg_lambda': 0.6484410003847978, 'eta': 0.04139373756758229, 'max_depth': 4, 'min_child_weight': 1.805577469180336}"
1.0750458603740722,0.5600537280149516,0.018633831249902588,1.0970007015771117,1.0418505904956588,"{'colsample_bytree': 0.7408177834757472, 'n_estimators': 1101.0487633125317, 'subsample': 0.744090524048935, 'gamma': 0.6692495027770111, 'reg_lambda': 0.7936706903119668, 'eta': 0.05220266800280965, 'max_depth': 4, 'min_child_weight': 1.5536755314504618}"
1.0744020926379962,0.5746628304585635,0.02305619624896276,1.1156963876866062,1.0479047059689923,"{'colsample_bytree': 0.5312093695507674, 'n_estimators': 1101.3537559404012, 'subsample': 0.8398895576670871, 'gamma': 0.6019125476884628, 'reg_lambda': 0.7056301466494321, 'eta': 0.10189645369047988, 'max_depth': 6, 'min_child_weight': 1.3625678003345139}"
1.0742732333772174,0.5746640814620243,0.025240190044027357,1.11081204094912,1.037188963620339,"{'colsample_bytree': 0.6034257568057992, 'n_estimators': 1198.494519883645, 'subsample': 0.6665091798636106, 'gamma': 0.2736398395372432, 'reg_lambda': 0.7092305579660917, 'eta': 0.039182822186581104, 'max_depth': 4, 'min_child_weight': 1.170451313748459}"
1.0742403886835363,0.5508792847172294,0.029526250839233062,1.112483998780595,1.033686552826518,"{'colsample_bytree': 0.8524264013835409, 'n_estimators': 1274.5642634382748, 'subsample': 0.8046490796832573, 'gamma': 0.8666531388507588, 'reg_lambda': 0.7214821682122037, 'eta': 0.09832510164057562, 'max_depth': 5, 'min_child_weight': 1.2419389657652264}"
1.0739529020162657,0.5580356715241108,0.03618529716159415,1.1282604767895572,1.02995881501233,"{'colsample_bytree': 0.5002176838312155, 'n_estimators': 1009.6142209952304, 'subsample': 0.7187858291312164, 'gamma': 0.9642174548319786, 'reg_lambda': 0.7961114322640332, 'eta': 0.1868840947569945, 'max_depth': 14, 'min_child_weight': 1.3560643614938759}"
1.0738324325068662,0.5740782727264768,0.031915204912435734,1.1148112671353714,1.0198355004723583,"{'colsample_bytree': 0.7623464127323084, 'n_estimators': 529.0431604538595, 'subsample': 0.8241359521313953, 'gamma': 0.24376114250626496, 'reg_lambda': 0.8315260477756, 'eta': 0.045015397168617195, 'max_depth': 12, 'min_child_weight': 1.749573914988926}"
1.0726766546188042,0.5600414104522813,0.04068166766894419,1.1289757216587086,1.0058393675202353,"{'colsample_bytree': 0.5452789792973294, 'n_estimators': 1227.473160197945, 'subsample': 0.6813575111090358, 'gamma': 0.6354547620443987, 'reg_lambda': 0.7898582354855155, 'eta': 0.11126750346232196, 'max_depth': 9, 'min_child_weight': 1.642971052888579}"
1.072592929082028,0.5726246584396034,0.02959649154663408,1.1148321595572834,1.032223999980571,"{'colsample_bytree': 0.5787746775467496, 'n_estimators': 1112.1306396722052, 'subsample': 0.7681917300034, 'gamma': 0.5158754233350273, 'reg_lambda': 0.6843132029409276, 'eta': 0.050357367913822094, 'max_depth': 6, 'min_child_weight': 1.6157902203255616}"
1.0716864674178554,0.578084470980321,0.04834686990730239,1.1457929973312824,1.0076484862621873,"{'colsample_bytree': 0.5079056230275409, 'n_estimators': 1587.0557501737208, 'subsample': 0.8519623560308931, 'gamma': 0.41527753269498446, 'reg_lambda': 0.6574967836177531, 'eta': 0.033383365311390745, 'max_depth': 7, 'min_child_weight': 1.6110617885001945}"
1.0713490918972604,0.5717942734343696,0.025558810768041406,1.0958636026725408,1.0238546643299715,"{'colsample_bytree': 0.6327828377917727, 'n_estimators': 1020.2905205750108, 'subsample': 0.8078265640796264, 'gamma': 0.38690940949896513, 'reg_lambda': 0.8567248684334576, 'eta': 0.09372856490902058, 'max_depth': 13, 'min_child_weight': 1.2543259853536084}"
1.0711819841611476,0.5700553101284662,0.037775530023301244,1.1227346048489664,1.0192915352653809,"{'colsample_bytree': 0.7536119410371094, 'n_estimators': 1232.9766679323604, 'subsample': 0.5986637774867009, 'gamma': 0.6244067367874451, 'reg_lambda': 0.8792647123595647, 'eta': 0.04986799619214478, 'max_depth': 6, 'min_child_weight': 1.1758078836459156}"
1.070484574378931,0.5637552321156677,0.023822244169345277,1.0991494768995653,1.0269373890765032,"{'colsample_bytree': 0.5590805475204484, 'n_estimators': 1382.2280982393577, 'subsample': 0.8378603688575745, 'gamma': 0.5607083867958278, 'reg_lambda': 0.803706619074373, 'eta': 0.05276297597042315, 'max_depth': 4, 'min_child_weight': 1.155578007732543}"
1.0702652388354799,0.5597803043648725,0.04344815559726939,1.1240674795616152,0.997991705663909,"{'colsample_bytree': 0.503557926278717, 'n_estimators': 1555.600441501343, 'subsample': 0.6754110474666494, 'gamma': 0.581125847401311, 'reg_lambda': 0.7177275944163732, 'eta': 0.041393904645993525, 'max_depth': 4, 'min_child_weight': 1.6204956318559984}"
1.0696893994416496,0.5646349782511707,0.029555421421511133,1.1223870441651127,1.0412776563170234,"{'colsample_bytree': 0.5309367617472105, 'n_estimators': 1177.4830914148547, 'subsample': 0.7028215612066675, 'gamma': 0.4653871341924388, 'reg_lambda': 0.7581385223763695, 'eta': 0.06606264284640571, 'max_depth': 15, 'min_child_weight': 1.5177520593906415}"
1.0690139322516186,0.5646481004049944,0.0071436411308735855,1.078057143712614,1.0604587302024344,"{'colsample_bytree': 0.7822871842760202, 'n_estimators': 1084.5901180446594, 'subsample': 0.7421131732131672, 'gamma': 0.6802773873019204, 'reg_lambda': 0.7132482155038495, 'eta': 0.056157491858009646, 'max_depth': 4, 'min_child_weight': 1.447970850518694}"
1.0689825744530022,0.5755417450151249,0.033991103510420846,1.1109954485077678,1.0274175655300162,"{'colsample_bytree': 0.5340732385546193, 'n_estimators': 1332.213882401036, 'subsample': 0.8737779072127982, 'gamma': 0.308662804556196, 'reg_lambda': 0.7654445855879037, 'eta': 0.05862508304261059, 'max_depth': 11, 'min_child_weight': 1.518908000677136}"
1.0685730253436105,0.5680869304197107,0.03310397369468733,1.1098309942377054,1.0226515500515903,"{'colsample_bytree': 0.6346020556674864, 'n_estimators': 1449.1371069730822, 'subsample': 0.8699103417460768, 'gamma': 0.4436853576720042, 'reg_lambda': 0.6557499249649447, 'eta': 0.03701709424648811, 'max_depth': 6, 'min_child_weight': 1.4996560043480234}"
1.0683242655153022,0.5709658308613486,0.030675314826924666,1.1058753862033697,1.0277918785999143,"{'colsample_bytree': 0.6124649390528693, 'n_estimators': 1272.9922922817875, 'subsample': 0.616612940474033, 'gamma': 0.5820674012029061, 'reg_lambda': 0.640294567119275, 'eta': 0.08136887820317833, 'max_depth': 15, 'min_child_weight': 1.3403622303824767}"
1.0680693648192867,0.5694937561173529,0.021219547035557368,1.0849371138516508,1.0281206337577613,"{'colsample_bytree': 0.7564917957452909, 'n_estimators': 772.2149777274304, 'subsample': 0.9984657960164615, 'gamma': 0.2852561722834407, 'reg_lambda': 0.8805681477250626, 'eta': 0.02539041973579359, 'max_depth': 12, 'min_child_weight': 1.5605455806733017}"
1.0679803077002057,0.5591924860044051,0.03664507189917295,1.128373819600438,1.0343090141122697,"{'colsample_bytree': 0.7230095454758504, 'n_estimators': 761.4511614953818, 'subsample': 0.8640488358776418, 'gamma': 0.9705450766325928, 'reg_lambda': 0.8193916561521867, 'eta': 0.13784536814061893, 'max_depth': 5, 'min_child_weight': 1.902659663945692}"
1.0669807977123589,0.5600307665982476,0.0389972559302578,1.136700484468028,1.016216239218733,"{'colsample_bytree': 0.5952268278080102, 'n_estimators': 1365.3725619369775, 'subsample': 0.4331343526400163, 'gamma': 0.7691287729297814, 'reg_lambda': 0.6424057790558306, 'eta': 0.03641895152101371, 'max_depth': 6, 'min_child_weight': 1.331518432611438}"
1.0667738971859921,0.569510561665486,0.024012210130075186,1.1017209440496427,1.0361257562037547,"{'colsample_bytree': 0.6485991487137807, 'n_estimators': 1167.9684053559172, 'subsample': 0.6702234145518287, 'gamma': 0.6810229567074385, 'reg_lambda': 0.6903394384995029, 'eta': 0.04451162723634725, 'max_depth': 5, 'min_child_weight': 1.5821779999572274}"
1.0665914452504897,0.5732268805093135,0.0279664805321207,1.0945135666563042,1.0176290286662202,"{'colsample_bytree': 0.6951585047257108, 'n_estimators': 391.3108893069082, 'subsample': 0.9502259056989973, 'gamma': 0.14664266298006137, 'reg_lambda': 0.7412816724261017, 'eta': 0.03727646347194618, 'max_depth': 10, 'min_child_weight': 1.5938355216349738}"
1.066018520929776,0.5729513953985903,0.02981546069862686,1.1090757263285507,1.0210901122056535,"{'colsample_bytree': 0.6011487997109425, 'n_estimators': 1386.8237985550572, 'subsample': 0.754768035439725, 'gamma': 0.576578049025129, 'reg_lambda': 0.7479375346031661, 'eta': 0.0639391483278604, 'max_depth': 7, 'min_child_weight': 1.6373819345018643}"
1.0649214660331352,0.5726526036664361,0.02451181794446983,1.08411146470487,1.017430145008607,"{'colsample_bytree': 0.5374252996422463, 'n_estimators': 1547.3048283195765, 'subsample': 0.8758577357303183, 'gamma': 0.3307332995203748, 'reg_lambda': 0.710018367985375, 'eta': 0.03557571276338402, 'max_depth': 4, 'min_child_weight': 1.7219282837491179}"
1.064742266516035,0.5623234025023323,0.01248342433090015,1.0844578415505994,1.0464559398709103,"{'colsample_bytree': 0.7014814457276495, 'n_estimators': 1400.4844165545228, 'subsample': 0.9454046612929161, 'gamma': 0.6403601241900948, 'reg_lambda': 0.6427085481845082, 'eta': 0.04967581824807405, 'max_depth': 4, 'min_child_weight': 1.6235987653461457}"
1.0642115924767257,0.5740881225603618,0.02509323478828217,1.0870934778605628,1.0170615142643717,"{'colsample_bytree': 0.628863905264469, 'n_estimators': 1185.6242213899477, 'subsample': 0.8532927661344756, 'gamma': 0.0462841775180271, 'reg_lambda': 0.8259362349185977, 'eta': 0.012366141796337363, 'max_depth': 12, 'min_child_weight': 1.7879071634782508}"
1.0634644622418512,0.5577704403553108,0.021212626836997168,1.1051961678678968,1.0479680314537143,"{'colsample_bytree': 0.7168971795183787, 'n_estimators': 1209.7673487594132, 'subsample': 0.6572202834156271, 'gamma': 0.857376736801136, 'reg_lambda': 0.5617482512185458, 'eta': 0.04814245302264118, 'max_depth': 5, 'min_child_weight': 1.0859719228956382}"
1.0627224038140597,0.5720922700460724,0.036188708104157204,1.118622771654695,1.0228043824725987,"{'colsample_bytree': 0.5884920840344334, 'n_estimators': 1454.6744222497614, 'subsample': 0.7782376332884535, 'gamma': 0.454156946978426, 'reg_lambda': 0.7374472694814705, 'eta': 0.029738573991795445, 'max_depth': 5, 'min_child_weight': 1.5705899538305528}"
1.0626074664143839,0.5600615224162302,0.03982600372795655,1.1185569450723536,1.0085702608099318,"{'colsample_bytree': 0.5914065417422496, 'n_estimators': 1535.7536385144044, 'subsample': 0.763231069083526, 'gamma': 0.8409347020917735, 'reg_lambda': 0.8967895708602973, 'eta': 0.18289725123341935, 'max_depth': 14, 'min_child_weight': 1.749019061002191}"
1.0621912723103364,0.570102494455336,0.04403613003281257,1.1229609932291456,0.9983145271042555,"{'colsample_bytree': 0.6051388444773267, 'n_estimators': 1527.4165304269327, 'subsample': 0.68139546160941, 'gamma': 0.5065648488264933, 'reg_lambda': 0.7952230092200535, 'eta': 0.05289823439959002, 'max_depth': 10, 'min_child_weight': 1.8324454577536478}"
1.0620498907784444,0.5580413963171066,0.01618093570299667,1.086899841471907,1.0424665149168244,"{'colsample_bytree': 0.5868781031608148, 'n_estimators': 1477.3116204389269, 'subsample': 0.7002953763347396, 'gamma': 0.7787925086524325, 'reg_lambda': 0.7853121380922433, 'eta': 0.10344450076456838, 'max_depth': 11, 'min_child_weight': 1.9645551264979089}"
1.061669672354915,0.5597799073649234,0.028001367424524623,1.098634082440506,1.0193276074019142,"{'colsample_bytree': 0.7463976807045711, 'n_estimators': 673.4563552261878, 'subsample': 0.8008115269624839, 'gamma': 0.8562476956695484, 'reg_lambda': 0.6164364576162743, 'eta': 0.16702220842612545, 'max_depth': 14, 'min_child_weight': 1.46853505650942}"
1.0613019145751927,0.5737925337345833,0.024841883803056002,1.1032181632753204,1.028954159823329,"{'colsample_bytree': 0.6418476187901299, 'n_estimators': 313.04647122545157, 'subsample': 0.9966015896526115, 'gamma': 0.0287519890424153, 'reg_lambda': 0.552832663546799, 'eta': 0.04355039918835271, 'max_depth': 9, 'min_child_weight': 1.7620885781522053}"
1.05977431982562,0.5715055943126429,0.05044622072969976,1.1452130068243407,0.9996878835499564,"{'colsample_bytree': 0.6280869673079343, 'n_estimators': 1290.9403541075442, 'subsample': 0.5817299712698092, 'gamma': 0.2577158707352765, 'reg_lambda': 0.6877431945247504, 'eta': 0.028349600026495784, 'max_depth': 4, 'min_child_weight': 1.2954870048747749}"
1.0597148526193851,0.577793020129049,0.02175255490137625,1.0824927530414226,1.021081141732367,"{'colsample_bytree': 0.6735389393517537, 'n_estimators': 1090.9630814356929, 'subsample': 0.7605616692511762, 'gamma': 0.606312712002586, 'reg_lambda': 0.7495572700408927, 'eta': 0.09813620258188817, 'max_depth': 12, 'min_child_weight': 1.4210666633520703}"
1.059622877634722,0.5600413728124847,0.04190997385480524,1.1180316690352867,0.987583948808981,"{'colsample_bytree': 0.5636491448103867, 'n_estimators': 1552.4552840892782, 'subsample': 0.5109143199844142, 'gamma': 0.3843593962056884, 'reg_lambda': 0.6215347340876969, 'eta': 0.013976772222622984, 'max_depth': 9, 'min_child_weight': 1.6146095949594603}"
1.0594387918222288,0.5726529959209086,0.02128786299997501,1.0999021342178983,1.0371092658573096,"{'colsample_bytree': 0.677349042651541, 'n_estimators': 936.8071694194509, 'subsample': 0.9542748406778497, 'gamma': 0.5337382750897804, 'reg_lambda': 0.6825422492048583, 'eta': 0.07316926992328196, 'max_depth': 4, 'min_child_weight': 1.5562244018338156}"
1.0591062258957067,0.5642959118961988,0.06489194993399826,1.1536998532915852,0.9743351919629745,"{'colsample_bytree': 0.9722596770954448, 'n_estimators': 631.9558224438338, 'subsample': 0.9077885668229863, 'gamma': 0.6717318488505869, 'reg_lambda': 0.903448483566601, 'eta': 0.06252131618391357, 'max_depth': 8, 'min_child_weight': 1.2642868341751994}"
1.0590092857505264,0.574653316459958,0.042479101207017235,1.110281778138195,1.0013140852410976,"{'colsample_bytree': 0.5857904839995595, 'n_estimators': 693.0263436599222, 'subsample': 0.8213774703421813, 'gamma': 0.40333305018376886, 'reg_lambda': 0.7025658426957021, 'eta': 0.06206397791373747, 'max_depth': 12, 'min_child_weight': 1.7880099966084202}"
1.0589352630736497,0.5720561358211267,0.016388541161260085,1.0848093783165351,1.0424462649771677,"{'colsample_bytree': 0.6160390394041837, 'n_estimators': 1222.5455886678465, 'subsample': 0.91746723367835, 'gamma': 0.632690724857676, 'reg_lambda': 0.7846800681902932, 'eta': 0.043803413246430556, 'max_depth': 7, 'min_child_weight': 1.6991939832118563}"
1.0588714217248238,0.5634749209025934,0.048569155558530266,1.1122739916790094,0.9827173687304769,"{'colsample_bytree': 0.5762266359865563, 'n_estimators': 1257.478883227478, 'subsample': 0.7326298920283791, 'gamma': 0.5979285128599559, 'reg_lambda': 0.7546185029944091, 'eta': 0.03454360076788309, 'max_depth': 4, 'min_child_weight': 1.6503901869958364}"
1.0581540910779121,0.5723447254673328,0.04580623380117633,1.1486114367356302,1.0234007103229477,"{'colsample_bytree': 0.5028901366428757, 'n_estimators': 884.6774477354876, 'subsample': 0.7278059970523203, 'gamma': 0.47193424420810864, 'reg_lambda': 0.7856976025422083, 'eta': 0.059301484843743854, 'max_depth': 11, 'min_child_weight': 1.4745967826874906}"
1.0580621191898039,0.5804124023615679,0.05170945769618475,1.1399632363038452,0.977133950276097,"{'colsample_bytree': 0.6903226883237028, 'n_estimators': 1413.8793300972818, 'subsample': 0.9005734574552653, 'gamma': 0.33488916197871244, 'reg_lambda': 0.6470208251683421, 'eta': 0.039205694326947316, 'max_depth': 14, 'min_child_weight': 1.783188686026445}"
1.0577199328038969,0.5694999107641158,0.02307024719611838,1.0992821317438282,1.0305941105660583,"{'colsample_bytree': 0.528615780947079, 'n_estimators': 893.7399742600388, 'subsample': 0.7801594463216803, 'gamma': 0.8454698085026595, 'reg_lambda': 0.591732449498358, 'eta': 0.16003962286343712, 'max_depth': 12, 'min_child_weight': 1.403470337296909}"
1.0573167487864281,0.5654806163046864,0.01547723480646217,1.0773057923933234,1.0310531514309837,"{'colsample_bytree': 0.6491970582510279, 'n_estimators': 672.448085974363, 'subsample': 0.7717038608994924, 'gamma': 0.7849781539717308, 'reg_lambda': 0.9722015229362786, 'eta': 0.12900720200691498, 'max_depth': 9, 'min_child_weight': 1.7269498737435598}"
1.057245939833721,0.5689214853757274,0.03882738686450133,1.11620413442777,1.0105258423186583,"{'colsample_bytree': 0.6113092522626563, 'n_estimators': 1294.0373549105668, 'subsample': 0.8725059814968402, 'gamma': 0.6747654970142745, 'reg_lambda': 0.7471455699174733, 'eta': 0.0794708657118807, 'max_depth': 7, 'min_child_weight': 1.7124363491621382}"
1.0571022783447406,0.575524076114284,0.01719836785951576,1.0784540742069995,1.0322247654797354,"{'colsample_bytree': 0.667152370635282, 'n_estimators': 1015.6689278725632, 'subsample': 0.8440889570252014, 'gamma': 0.2919764231319917, 'reg_lambda': 0.6026554865745322, 'eta': 0.029517075546149053, 'max_depth': 15, 'min_child_weight': 1.7085244831898907}"
1.0569737030944393,0.570385344073069,0.0283452209380726,1.0931833278321261,1.0174454855906074,"{'colsample_bytree': 0.922028097815293, 'n_estimators': 1460.2771619461337, 'subsample': 0.641650200985749, 'gamma': 0.6815801656506026, 'reg_lambda': 0.8400201386187701, 'eta': 0.02514973470629727, 'max_depth': 6, 'min_child_weight': 1.6787613164459647}"
1.0569199770180848,0.5629174166932781,0.03077079818985649,1.100816658271055,1.011217459838522,"{'colsample_bytree': 0.7408628215872606, 'n_estimators': 926.2088557272457, 'subsample': 0.7527417468336988, 'gamma': 0.9399179946914712, 'reg_lambda': 0.815250820625799, 'eta': 0.09167684232810835, 'max_depth': 4, 'min_child_weight': 1.1163130934734078}"
1.0562331692008722,0.5754863058002474,0.03596339135941139,1.1058494128157228,1.0202359767886877,"{'colsample_bytree': 0.5256637024843823, 'n_estimators': 683.9361958698136, 'subsample': 0.8390681973542169, 'gamma': 0.42192222202423135, 'reg_lambda': 0.955676193757306, 'eta': 0.05232990807101445, 'max_depth': 12, 'min_child_weight': 1.7655929355635827}"
1.056136457229234,0.5666386769417102,0.02410139503513854,1.0786163663160706,1.0143414676971068,"{'colsample_bytree': 0.9053643896778811, 'n_estimators': 972.2006441423168, 'subsample': 0.9563807736432655, 'gamma': 0.8191772639505955, 'reg_lambda': 0.8926149469038657, 'eta': 0.1257321093084045, 'max_depth': 5, 'min_child_weight': 1.1611155708814531}"
